timestamp,phase,node,ready,healthz_ok,compute_ok,metrics_ok,healthz_ms,compute_ms,health_failure_streak,compute_failure_streak,sample_reason,anomaly_reason,is_transient_anomaly,state,downtime_reason
2026-07-07T20:06:59+00:00,CPU-M,icclz1,1,1,1,1,84.824,13.581,0,0,,,0,UP,
2026-07-07T20:07:04+00:00,CPU-M,icclz1,1,1,1,1,21.043,9.827,0,0,,,0,UP,
2026-07-07T20:07:09+00:00,CPU-M,icclz1,1,1,1,1,14.833,31.784,0,0,,,0,UP,
2026-07-07T20:07:15+00:00,CPU-M,icclz1,1,1,1,1,8.561,9.215,0,0,,,0,UP,
2026-07-07T20:07:20+00:00,CPU-M,icclz1,1,1,1,1,10.730,9.129,0,0,,,0,UP,
2026-07-07T20:07:25+00:00,CPU-M,icclz1,1,1,1,1,35.087,19.551,0,0,,,0,UP,
2026-07-07T20:07:30+00:00,CPU-M,icclz1,1,1,1,1,25.011,20.269,0,0,,,0,UP,
2026-07-07T20:07:36+00:00,CPU-M,icclz1,1,1,1,1,9.722,9.803,0,0,,,0,UP,
2026-07-07T20:07:41+00:00,CPU-M,icclz1,1,1,1,1,18.182,9.765,0,0,,,0,UP,
2026-07-07T20:07:46+00:00,CPU-M,icclz1,1,1,1,1,137.158,12.251,0,0,,,0,UP,
2026-07-07T20:07:51+00:00,CPU-M,icclz1,1,1,1,1,8.616,20.313,0,0,,,0,UP,
2026-07-07T20:07:57+00:00,CPU-M,icclz1,1,1,1,1,27.361,9.801,0,0,,,0,UP,
2026-07-07T20:08:02+00:00,CPU-M,icclz1,1,1,1,1,19.628,10.405,0,0,,,0,UP,
2026-07-07T20:08:07+00:00,CPU-M,icclz1,1,1,1,1,10.865,21.833,0,0,,,0,UP,
2026-07-07T20:08:13+00:00,CPU-M,icclz1,1,1,1,1,35.413,144.260,0,0,,,0,UP,
2026-07-07T20:08:18+00:00,CPU-M,icclz1,1,1,1,1,14.948,10.155,0,0,,,0,UP,
2026-07-07T20:08:23+00:00,CPU-M,icclz1,1,1,1,1,19.899,20.817,0,0,,,0,UP,
2026-07-07T20:08:29+00:00,CPU-M,icclz1,1,1,1,1,195.630,156.797,0,0,,,0,UP,
2026-07-07T20:08:34+00:00,CPU-M,icclz1,1,1,1,1,116.546,11.483,0,0,,,0,UP,
2026-07-07T20:08:39+00:00,CPU-M,icclz1,1,1,1,1,28.082,12.660,0,0,,,0,UP,
2026-07-07T20:08:45+00:00,CPU-M,icclz1,1,1,1,1,23.667,58.563,0,0,,,0,UP,
2026-07-07T20:08:50+00:00,CPU-M,icclz1,1,1,1,1,16.270,33.473,0,0,,,0,UP,
2026-07-07T20:08:55+00:00,CPU-M,icclz1,1,1,1,1,23.376,9.205,0,0,,,0,UP,
2026-07-07T20:09:01+00:00,CPU-M,icclz1,1,1,1,1,43.689,11.359,0,0,,,0,UP,
2026-07-07T20:09:06+00:00,CPU-M,icclz1,1,1,1,1,11.885,27.449,0,0,,,0,UP,
2026-07-07T20:09:11+00:00,CPU-M,icclz1,1,1,1,1,20.305,11.377,0,0,,,0,UP,
2026-07-07T20:09:16+00:00,CPU-M,icclz1,1,1,1,1,21.057,19.568,0,0,,,0,UP,
2026-07-07T20:09:22+00:00,CPU-M,icclz1,1,1,1,1,36.864,14.864,0,0,,,0,UP,
2026-07-07T20:09:27+00:00,CPU-M,icclz1,1,1,1,1,81.654,84.506,0,0,,,0,UP,
2026-07-07T20:09:32+00:00,CPU-M,icclz1,1,1,1,1,8.602,25.572,0,0,,,0,UP,
2026-07-07T20:09:38+00:00,CPU-M,icclz1,1,1,1,1,38.451,8.472,0,0,,,0,UP,
2026-07-07T20:09:43+00:00,CPU-M,icclz1,1,1,1,1,123.087,13.160,0,0,,,0,UP,
