node-exporter-47hgc	quay.io/prometheus/node-exporter:v1.10.2	
node-exporter-jwll2	quay.io/prometheus/node-exporter:v1.10.2	quay.io/prometheus/node-exporter@sha256:337ff1d356b68d39cef853e8c6345de11ce7556bb34cda8bd205bcf2ed30b565
node-exporter-llkz2	quay.io/prometheus/node-exporter:v1.10.2	
node-exporter-rv6t2	quay.io/prometheus/node-exporter:v1.10.2	quay.io/prometheus/node-exporter@sha256:337ff1d356b68d39cef853e8c6345de11ce7556bb34cda8bd205bcf2ed30b565
node-exporter-rzkpx	quay.io/prometheus/node-exporter:v1.10.2	quay.io/prometheus/node-exporter@sha256:337ff1d356b68d39cef853e8c6345de11ce7556bb34cda8bd205bcf2ed30b565
node-exporter-slkxv	quay.io/prometheus/node-exporter:v1.10.2	quay.io/prometheus/node-exporter@sha256:337ff1d356b68d39cef853e8c6345de11ce7556bb34cda8bd205bcf2ed30b565
