timestamp,phase,node,ready,healthz_ok,compute_ok,metrics_ok,healthz_ms,compute_ms,state,downtime_reason
2026-07-07T04:59:08+00:00,unknown,icclz1,1,1,1,1,14.348,66.088,UP,
2026-07-07T04:59:14+00:00,unknown,icclz1,1,1,1,1,563.432,484.400,UP,
2026-07-07T04:59:20+00:00,unknown,icclz1,1,1,1,1,102.423,215.218,UP,
2026-07-07T04:59:26+00:00,unknown,icclz1,1,1,1,1,32.712,178.630,UP,
2026-07-07T04:59:32+00:00,unknown,icclz1,1,1,1,1,236.574,228.712,UP,
