timestamp,phase,node,ready,healthz_ok,compute_ok,metrics_ok,healthz_ms,compute_ms,health_failure_streak,compute_failure_streak,sample_reason,anomaly_reason,is_transient_anomaly,state,downtime_reason
2026-07-07T11:02:41+00:00,MIX-M,icclz1,1,1,1,1,29.479,14.719,0,0,,,0,UP,
2026-07-07T11:02:46+00:00,MIX-M,icclz1,1,1,1,1,13.426,15.344,0,0,,,0,UP,
2026-07-07T11:02:51+00:00,MIX-M,icclz1,1,1,1,1,7.001,12.090,0,0,,,0,UP,
2026-07-07T11:02:56+00:00,MIX-M,icclz1,1,1,1,1,214.080,12.999,0,0,,,0,UP,
2026-07-07T11:03:02+00:00,MIX-M,icclz1,1,1,1,1,22.583,10.046,0,0,,,0,UP,
2026-07-07T11:03:07+00:00,MIX-M,icclz1,1,1,1,1,140.201,11.506,0,0,,,0,UP,
2026-07-07T11:03:13+00:00,MIX-M,icclz1,1,1,1,1,80.067,8.388,0,0,,,0,UP,
2026-07-07T11:03:18+00:00,MIX-M,icclz1,1,1,1,1,102.469,7.633,0,0,,,0,UP,
2026-07-07T11:03:24+00:00,MIX-M,icclz1,1,1,1,1,7.872,19.608,0,0,,,0,UP,
2026-07-07T11:03:29+00:00,MIX-M,icclz1,1,1,1,1,43.835,118.894,0,0,,,0,UP,
2026-07-07T11:03:34+00:00,MIX-M,icclz1,1,1,1,1,173.380,13.923,0,0,,,0,UP,
2026-07-07T11:03:40+00:00,MIX-M,icclz1,1,1,1,1,40.818,39.866,0,0,,,0,UP,
2026-07-07T11:03:45+00:00,MIX-M,icclz1,1,1,1,1,35.356,8.005,0,0,,,0,UP,
2026-07-07T11:03:50+00:00,MIX-M,icclz1,1,1,1,1,8.097,33.594,0,0,,,0,UP,
2026-07-07T11:03:55+00:00,MIX-M,icclz1,1,1,1,1,33.919,11.140,0,0,,,0,UP,
2026-07-07T11:04:01+00:00,MIX-M,icclz1,1,1,1,1,9.161,11.944,0,0,,,0,UP,
2026-07-07T11:04:06+00:00,MIX-M,icclz1,1,1,1,1,30.016,36.749,0,0,,,0,UP,
2026-07-07T11:04:11+00:00,MIX-M,icclz1,1,1,1,1,17.873,21.469,0,0,,,0,UP,
2026-07-07T11:04:17+00:00,MIX-M,icclz1,1,1,1,1,30.717,11.492,0,0,,,0,UP,
2026-07-07T11:04:22+00:00,MIX-M,icclz1,1,1,1,1,17.103,7.261,0,0,,,0,UP,
2026-07-07T11:04:27+00:00,MIX-M,icclz1,1,1,1,1,52.295,18.051,0,0,,,0,UP,
2026-07-07T11:04:33+00:00,MIX-M,icclz1,1,1,1,1,10.649,7.712,0,0,,,0,UP,
2026-07-07T11:04:38+00:00,MIX-M,icclz1,1,1,1,1,33.636,12.131,0,0,,,0,UP,
2026-07-07T11:04:43+00:00,MIX-M,icclz1,1,1,1,1,11.354,6.321,0,0,,,0,UP,
2026-07-07T11:04:49+00:00,MIX-M,icclz1,1,1,1,1,7.959,7.018,0,0,,,0,UP,
2026-07-07T11:04:54+00:00,MIX-M,icclz1,1,1,1,1,9.083,11.958,0,0,,,0,UP,
2026-07-07T11:04:59+00:00,MIX-M,icclz1,1,1,1,1,16.655,7.878,0,0,,,0,UP,
2026-07-07T11:05:04+00:00,MIX-M,icclz1,1,1,1,1,111.804,6.861,0,0,,,0,UP,
2026-07-07T11:05:09+00:00,MIX-M,icclz1,1,1,1,1,8.691,7.783,0,0,,,0,UP,
2026-07-07T11:05:15+00:00,MIX-M,icclz1,1,1,1,1,55.887,60.716,0,0,,,0,UP,
2026-07-07T11:05:20+00:00,MIX-M,icclz1,1,1,1,1,8.086,6.911,0,0,,,0,UP,
2026-07-07T11:05:25+00:00,MIX-M,icclz1,1,1,1,1,124.197,6.528,0,0,,,0,UP,
2026-07-07T11:05:31+00:00,MIX-M,icclz1,1,0,1,1,0.000,1221.808,1,0,sentinel_unreachable,sentinel_unreachable,1,DEGRADED,sentinel_unreachable
2026-07-07T11:05:40+00:00,MIX-M,icclz1,1,1,1,1,34.476,17.417,0,0,,,0,UP,
