offered_rps,replicates,scheduled_request_count_median,scheduled_request_count_iqr,scheduled_request_count_min,scheduled_request_count_max,completed_request_count_median,completed_request_count_iqr,completed_request_count_min,completed_request_count_max,drop_ratio_median,drop_ratio_iqr,drop_ratio_min,drop_ratio_max,timeout_rate_median,timeout_rate_iqr,timeout_rate_min,timeout_rate_max,error_rate_median,error_rate_iqr,error_rate_min,error_rate_max,latency_p50_median_median,latency_p50_median_iqr,latency_p50_median_min,latency_p50_median_max,latency_p95_median_median,latency_p95_median_iqr,latency_p95_median_min,latency_p95_median_max,latency_p99_median_median,latency_p99_median_iqr,latency_p99_median_min,latency_p99_median_max,gpu_temp_c_median_median,gpu_temp_c_median_iqr,gpu_temp_c_median_min,gpu_temp_c_median_max,gpu_temp_c_p95_median,gpu_temp_c_p95_iqr,gpu_temp_c_p95_min,gpu_temp_c_p95_max,sm_clock_mhz_median_median,sm_clock_mhz_median_iqr,sm_clock_mhz_median_min,sm_clock_mhz_median_max,power_w_median_median,power_w_median_iqr,power_w_median_min,power_w_median_max,gpu_util_pct_p95_median,gpu_util_pct_p95_iqr,gpu_util_pct_p95_min,gpu_util_pct_p95_max,vm_sample_age_max_s_median,vm_sample_age_max_s_iqr,vm_sample_age_max_s_min,vm_sample_age_max_s_max,all_completed,any_abort_reason
0.5,3,30.0,0.0,30.0,30.0,30.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.99929550167872,9.266941004170803,184.06820249947486,202.60208450781647,195.99929550167872,9.266941004170803,184.06820249947486,202.60208450781647,195.99929550167872,9.266941004170803,184.06820249947486,202.60208450781647,59.0,5.5,49.0,60.0,62.0,5.0,53.0,63.0,1936.0,13.0,1923.0,1949.0,76.58,1.6299999999999955,73.67,76.93,60.099999999999994,2.8000000000000114,57.39999999999998,63.0,0.6244950294494629,0.09198307991027832,0.548882246017456,0.7328484058380127,True,
1.0,3,60.0,0.0,60.0,60.0,60.0,0.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.15707950410433,1.5280867482942995,201.3311410046299,204.3873145012185,202.15707950410433,1.5280867482942995,201.3311410046299,204.3873145012185,202.15707950410433,1.5280867482942995,201.3311410046299,204.3873145012185,62.0,1.25,59.5,62.0,62.0,1.5,60.0,63.0,1923.0,6.5,1923.0,1936.0,145.59,47.78000000000003,93.66,189.22000000000003,62.05,3.0,57.0,63.0,0.9224238395690918,0.1340240240097046,0.7325990200042725,1.0006470680236816,True,
1.5,3,90.0,0.0,90.0,90.0,90.0,0.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.28265199955786,1.7116068756877212,194.44333299907157,197.86654675044701,201.3403169985395,0.8542209610823193,200.9792226497666,202.68766457193124,201.51260436497978,0.9127137384348316,201.3403169985395,203.16574447540916,61.0,0.5,60.0,61.0,64.0,1.0,62.0,64.0,1923.0,0.0,1923.0,1923.0,77.15,0.1950000000000074,76.87,77.26,56.0,6.0,51.0,63.0,0.2987666130065918,0.44325578212738037,0.11408209800720215,1.000593662261963,True,
