timestamp,phase,node,ready,healthz_ok,compute_ok,metrics_ok,healthz_ms,compute_ms,health_failure_streak,compute_failure_streak,sample_reason,anomaly_reason,is_transient_anomaly,state,downtime_reason
2026-07-08T02:53:30+00:00,BASELINE,icclz1,1,1,1,1,103.438,9.561,0,0,,,0,UP,
2026-07-08T02:53:36+00:00,BASELINE,icclz1,1,1,1,1,9.808,10.557,0,0,,,0,UP,
2026-07-08T02:53:41+00:00,BASELINE,icclz1,1,1,1,1,10.225,10.228,0,0,,,0,UP,
2026-07-08T02:53:46+00:00,BASELINE,icclz1,1,1,1,1,70.424,23.822,0,0,,,0,UP,
2026-07-08T02:53:51+00:00,BASELINE,icclz1,1,1,1,1,31.596,8.625,0,0,,,0,UP,
2026-07-08T02:53:57+00:00,BASELINE,icclz1,1,1,1,1,10.250,138.984,0,0,,,0,UP,
2026-07-08T02:54:02+00:00,BASELINE,icclz1,1,1,1,1,23.953,12.290,0,0,,,0,UP,
2026-07-08T02:54:08+00:00,BASELINE,icclz1,1,1,1,1,23.818,20.441,0,0,,,0,UP,
2026-07-08T02:54:13+00:00,BASELINE,icclz1,1,1,1,1,9.893,7.927,0,0,,,0,UP,
2026-07-08T02:54:18+00:00,BASELINE,icclz1,1,1,1,1,89.493,46.143,0,0,,,0,UP,
2026-07-08T02:54:23+00:00,BASELINE,icclz1,1,1,1,1,8.504,9.962,0,0,,,0,UP,
2026-07-08T02:54:29+00:00,BASELINE,icclz1,1,1,1,1,207.036,29.480,0,0,,,0,UP,
2026-07-08T02:54:34+00:00,BASELINE,icclz1,1,1,1,1,24.908,53.993,0,0,,,0,UP,
2026-07-08T02:54:40+00:00,BASELINE,icclz1,1,1,1,1,21.364,16.949,0,0,,,0,UP,
2026-07-08T02:54:45+00:00,MEM-contained,icclz1,1,1,1,1,64.984,11.316,0,0,,,0,UP,
2026-07-08T02:54:50+00:00,MEM-contained,icclz1,1,1,1,1,118.406,7.597,0,0,,,0,UP,
2026-07-08T02:54:56+00:00,MEM-contained,icclz1,1,1,1,1,34.650,40.209,0,0,,,0,UP,
2026-07-08T02:55:01+00:00,MEM-contained,icclz1,1,1,1,1,7.056,10.184,0,0,,,0,UP,
2026-07-08T02:55:06+00:00,MEM-contained,icclz1,1,1,1,1,7.607,24.056,0,0,,,0,UP,
2026-07-08T02:55:11+00:00,MEM-contained,icclz1,1,1,1,1,17.599,12.930,0,0,,,0,UP,
2026-07-08T02:55:17+00:00,MEM-contained,icclz1,1,1,1,1,15.798,15.904,0,0,,,0,UP,
2026-07-08T02:55:22+00:00,MEM-contained,icclz1,1,1,1,1,19.062,57.408,0,0,,,0,UP,
2026-07-08T02:55:27+00:00,MEM-contained,icclz1,1,1,1,1,9.511,13.882,0,0,,,0,UP,
2026-07-08T02:55:33+00:00,MEM-contained,icclz1,1,1,1,1,55.350,14.391,0,0,,,0,UP,
2026-07-08T02:55:38+00:00,MEM-contained,icclz1,1,1,1,1,8.115,6.850,0,0,,,0,UP,
2026-07-08T02:55:43+00:00,MEM-contained,icclz1,1,1,1,1,28.298,10.021,0,0,,,0,UP,
2026-07-08T02:55:49+00:00,MEM-contained,icclz1,1,1,1,1,11.440,7.897,0,0,,,0,UP,
2026-07-08T02:55:54+00:00,MEM-contained,icclz1,1,1,1,1,6.822,7.814,0,0,,,0,UP,
2026-07-08T02:56:00+00:00,MEM-contained,icclz1,1,1,1,1,119.637,7.429,0,0,,,0,UP,
2026-07-08T02:56:05+00:00,MEM-contained,icclz1,1,1,1,1,7.633,32.684,0,0,,,0,UP,
